Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+5.381752e+03 +9.097222e+01 -2.404676e-01 +1.364333e+03 +3.250752e+05 +3.250780e+05 -1.566599e+00 +9.097142e+01 -3.818048e-01
+5.636429e+03 +9.027778e+01 -2.346498e-01 +1.280948e+03 +3.127747e+05 +3.127773e+05 -1.566701e+00 +9.027702e+01 -3.697237e-01
+5.903157e+03 +8.958333e+01 -2.278624e-01 +1.196899e+03 +3.009575e+05 +3.009599e+05 -1.566819e+00 +8.958262e+01 -3.562675e-01
+6.182508e+03 +8.888889e+01 -2.220447e-01 +1.122340e+03 +2.896041e+05 +2.896063e+05 -1.566921e+00 +8.888822e+01 -3.444801e-01
+6.475078e+03 +8.819444e+01 -2.162269e-01 +1.051768e+03 +2.786961e+05 +2.786980e+05 -1.567022e+00 +8.819382e+01 -3.328337e-01
+6.781493e+03 +8.750000e+01 -2.104091e-01 +9.849808e+02 +2.682155e+05 +2.682173e+05 -1.567124e+00 +8.749941e+01 -3.213283e-01
+7.102408e+03 +8.750000e+01 -2.055610e-01 +9.188056e+02 +2.560965e+05 +2.560982e+05 -1.567209e+00 +8.749944e+01 -3.139245e-01
+7.438510e+03 +8.750000e+01 -2.007129e-01 +8.565995e+02 +2.445251e+05 +2.445266e+05 -1.567293e+00 +8.749946e+01 -3.065207e-01
+7.790517e+03 +8.750000e+01 -1.948951e-01 +7.941879e+02 +2.334766e+05 +2.334779e+05 -1.567395e+00 +8.749949e+01 -2.976360e-01
+8.159181e+03 +8.750000e+01 -1.900470e-01 +7.394401e+02 +2.229272e+05 +2.229284e+05 -1.567479e+00 +8.749952e+01 -2.902322e-01
+8.545292e+03 +8.750000e+01 -1.851988e-01 +6.880183e+02 +2.128545e+05 +2.128556e+05 -1.567564e+00 +8.749954e+01 -2.828283e-01
+8.949674e+03 +8.750000e+01 -1.813203e-01 +6.431732e+02 +2.032370e+05 +2.032380e+05 -1.567632e+00 +8.749956e+01 -2.769052e-01
+9.373193e+03 +8.750000e+01 -1.764722e-01 +5.976920e+02 +1.940539e+05 +1.940549e+05 -1.567716e+00 +8.749958e+01 -2.695014e-01
+9.816753e+03 +8.680556e+01 -1.725937e-01 +5.626085e+02 +1.867681e+05 +1.867690e+05 -1.567784e+00 +8.680516e+01 -2.614864e-01
+1.028130e+04 +8.611111e+01 -1.677455e-01 +5.263086e+02 +1.797674e+05 +1.797681e+05 -1.567869e+00 +8.611074e+01 -2.521082e-01
+1.076784e+04 +8.541667e+01 -1.628974e-01 +4.919715e+02 +1.730403e+05 +1.730410e+05 -1.567953e+00 +8.541632e+01 -2.428474e-01
+1.127740e+04 +8.472222e+01 -1.580493e-01 +4.594976e+02 +1.665760e+05 +1.665766e+05 -1.568038e+00 +8.472190e+01 -2.337043e-01
+1.181107e+04 +8.402778e+01 -1.541708e-01 +4.315061e+02 +1.603639e+05 +1.603644e+05 -1.568106e+00 +8.402747e+01 -2.261006e-01
+1.236999e+04 +8.333333e+01 -1.502922e-01 +4.049910e+02 +1.543940e+05 +1.543945e+05 -1.568173e+00 +8.333305e+01 -2.185910e-01
+1.295537e+04 +8.263889e+01 -1.473834e-01 +3.823941e+02 +1.486567e+05 +1.486572e+05 -1.568224e+00 +8.263862e+01 -2.125738e-01
+1.356845e+04 +8.194444e+01 -1.435048e-01 +3.585205e+02 +1.431427e+05 +1.431431e+05 -1.568292e+00 +8.194419e+01 -2.052405e-01
+1.421054e+04 +8.125000e+01 -1.405960e-01 +3.382487e+02 +1.378431e+05 +1.378435e+05 -1.568342e+00 +8.124976e+01 -1.993761e-01
+1.488301e+04 +8.125000e+01 -1.367175e-01 +3.140559e+02 +1.316148e+05 +1.316152e+05 -1.568410e+00 +8.124977e+01 -1.938761e-01
+1.558731e+04 +8.125000e+01 -1.328389e-01 +2.913588e+02 +1.256679e+05 +1.256683e+05 -1.568478e+00 +8.124978e+01 -1.883761e-01
+1.632493e+04 +8.125000e+01 -1.299301e-01 +2.721022e+02 +1.199898e+05 +1.199901e+05 -1.568529e+00 +8.124979e+01 -1.842511e-01
+1.709747e+04 +8.125000e+01 -1.270212e-01 +2.539909e+02 +1.145682e+05 +1.145684e+05 -1.568579e+00 +8.124980e+01 -1.801261e-01
+1.790656e+04 +8.125000e+01 -1.241123e-01 +2.369608e+02 +1.093915e+05 +1.093918e+05 -1.568630e+00 +8.124981e+01 -1.760010e-01
+1.875393e+04 +8.125000e+01 -1.212034e-01 +2.209512e+02 +1.044488e+05 +1.044490e+05 -1.568681e+00 +8.124982e+01 -1.718760e-01
+1.964141e+04 +8.125000e+01 -1.182945e-01 +2.059045e+02 +9.972939e+04 +9.972960e+04 -1.568732e+00 +8.124983e+01 -1.677510e-01
+2.057089e+04 +8.125000e+01 -1.153857e-01 +1.917665e+02 +9.522322e+04 +9.522341e+04 -1.568782e+00 +8.124984e+01 -1.636260e-01
+2.154435e+04 +8.125000e+01 -1.124768e-01 +1.784857e+02 +9.092066e+04 +9.092084e+04 -1.568833e+00 +8.124984e+01 -1.595010e-01
+2.256387e+04 +8.125000e+01 -1.105375e-01 +1.674827e+02 +8.681251e+04 +8.681267e+04 -1.568867e+00 +8.124985e+01 -1.567510e-01
+2.363165e+04 +8.125000e+01 -1.085983e-01 +1.571096e+02 +8.288997e+04 +8.289012e+04 -1.568901e+00 +8.124985e+01 -1.540009e-01
+2.474995e+04 +8.125000e+01 -1.066590e-01 +1.473320e+02 +7.914468e+04 +7.914481e+04 -1.568935e+00 +8.124986e+01 -1.512509e-01
+2.592117e+04 +8.125000e+01 -1.047198e-01 +1.381172e+02 +7.556861e+04 +7.556873e+04 -1.568969e+00 +8.124986e+01 -1.485009e-01
+2.714782e+04 +8.125000e+01 -1.027805e-01 +1.294344e+02 +7.215412e+04 +7.215423e+04 -1.569002e+00 +8.124987e+01 -1.457509e-01
+2.843251e+04 +8.125000e+01 -9.987162e-02 +1.200883e+02 +6.889391e+04 +6.889402e+04 -1.569053e+00 +8.124988e+01 -1.416259e-01
+2.977800e+04 +8.125000e+01 -9.696274e-02 +1.113226e+02 +6.578101e+04 +6.578111e+04 -1.569104e+00 +8.124988e+01 -1.375009e-01
+3.118717e+04 +8.125000e+01 -9.502348e-02 +1.041667e+02 +6.280877e+04 +6.280885e+04 -1.569138e+00 +8.124989e+01 -1.347508e-01
+3.266301e+04 +8.125000e+01 -9.211460e-02 +9.641535e+01 +5.997082e+04 +5.997090e+04 -1.569189e+00 +8.124989e+01 -1.306258e-01
+3.420870e+04 +8.125000e+01 -8.920572e-02 +8.915180e+01 +5.726110e+04 +5.726117e+04 -1.569239e+00 +8.124990e+01 -1.265008e-01
+3.582753e+04 +8.125000e+01 -8.726646e-02 +8.327305e+01 +5.467382e+04 +5.467388e+04 -1.569273e+00 +8.124991e+01 -1.237508e-01
+3.752297e+04 +8.125000e+01 -8.435758e-02 +7.686009e+01 +5.220344e+04 +5.220349e+04 -1.569324e+00 +8.124991e+01 -1.196258e-01
+3.929864e+04 +8.125000e+01 -8.144870e-02 +7.085665e+01 +4.984468e+04 +4.984473e+04 -1.569375e+00 +8.124992e+01 -1.155007e-01
+4.115834e+04 +8.125000e+01 -7.853982e-02 +6.523881e+01 +4.759250e+04 +4.759255e+04 -1.569426e+00 +8.124992e+01 -1.113757e-01
+4.310604e+04 +8.055556e+01 -7.563093e-02 +6.050109e+01 +4.583383e+04 +4.583387e+04 -1.569476e+00 +8.055549e+01 -1.063340e-01
+4.514592e+04 +7.986111e+01 -7.369168e-02 +5.677564e+01 +4.414342e+04 +4.414345e+04 -1.569510e+00 +7.986105e+01 -1.027143e-01
+4.728232e+04 +7.916667e+01 -7.175242e-02 +5.324671e+01 +4.251857e+04 +4.251860e+04 -1.569544e+00 +7.916660e+01 -9.914166e-02
+4.951983e+04 +7.847222e+01 -6.981317e-02 +4.990450e+01 +4.095668e+04 +4.095671e+04 -1.569578e+00 +7.847216e+01 -9.561600e-02
+5.186322e+04 +7.777778e+01 -6.787392e-02 +4.673964e+01 +3.945526e+04 +3.945528e+04 -1.569612e+00 +7.777772e+01 -9.213735e-02
+5.431750e+04 +7.708333e+01 -6.593466e-02 +4.374324e+01 +3.801190e+04 +3.801193e+04 -1.569646e+00 +7.708328e+01 -8.870570e-02
+5.688792e+04 +7.638889e+01 -6.399541e-02 +4.090684e+01 +3.662432e+04 +3.662434e+04 -1.569679e+00 +7.638884e+01 -8.532107e-02
+5.957999e+04 +7.569444e+01 -6.302578e-02 +3.881961e+01 +3.529031e+04 +3.529033e+04 -1.569696e+00 +7.569440e+01 -8.326443e-02
+6.239944e+04 +7.500000e+01 -6.205615e-02 +3.683327e+01 +3.400775e+04 +3.400777e+04 -1.569713e+00 +7.499996e+01 -8.123130e-02
+6.535233e+04 +7.500000e+01 -6.108652e-02 +3.461948e+01 +3.247114e+04 +3.247116e+04 -1.569730e+00 +7.499996e+01 -7.996206e-02
+6.844494e+04 +7.500000e+01 -5.914727e-02 +3.200586e+01 +3.100397e+04 +3.100398e+04 -1.569764e+00 +7.499996e+01 -7.742358e-02
+7.168391e+04 +7.500000e+01 -5.720801e-02 +2.955775e+01 +2.960308e+04 +2.960310e+04 -1.569798e+00 +7.499996e+01 -7.488510e-02
+7.507615e+04 +7.500000e+01 -5.526876e-02 +2.726553e+01 +2.826550e+04 +2.826551e+04 -1.569832e+00 +7.499997e+01 -7.234663e-02
+7.862892e+04 +7.500000e+01 -5.332950e-02 +2.512010e+01 +2.698835e+04 +2.698836e+04 -1.569866e+00 +7.499997e+01 -6.980815e-02
+8.234982e+04 +7.500000e+01 -5.235988e-02 +2.354898e+01 +2.576891e+04 +2.576892e+04 -1.569882e+00 +7.499997e+01 -6.853891e-02
+8.624680e+04 +7.500000e+01 -5.332950e-02 +2.290133e+01 +2.460457e+04 +2.460458e+04 -1.569866e+00 +7.499997e+01 -6.980815e-02
+9.032819e+04 +7.500000e+01 -5.139025e-02 +2.107141e+01 +2.349283e+04 +2.349284e+04 -1.569899e+00 +7.499997e+01 -6.726967e-02
+9.460272e+04 +7.500000e+01 -4.945100e-02 +1.936010e+01 +2.243133e+04 +2.243134e+04 -1.569933e+00 +7.499997e+01 -6.473119e-02
+9.907953e+04 +7.500000e+01 -4.751174e-02 +1.776042e+01 +2.141780e+04 +2.141780e+04 -1.569967e+00 +7.499997e+01 -6.219272e-02
+1.037682e+05 +7.500000e+01 -4.557249e-02 +1.626577e+01 +2.045005e+04 +2.045006e+04 -1.570001e+00 +7.499998e+01 -5.965424e-02
+1.086787e+05 +7.500000e+01 -4.363323e-02 +1.486993e+01 +1.952604e+04 +1.952605e+04 -1.570035e+00 +7.499998e+01 -5.711576e-02
+1.138217e+05 +7.500000e+01 -4.266360e-02 +1.388254e+01 +1.864377e+04 +1.864378e+04 -1.570052e+00 +7.499998e+01 -5.584652e-02
+1.192080e+05 +7.500000e+01 -4.169398e-02 +1.295401e+01 +1.780137e+04 +1.780138e+04 -1.570069e+00 +7.499998e+01 -5.457728e-02
+1.248491e+05 +7.500000e+01 -3.878509e-02 +1.150577e+01 +1.699704e+04 +1.699704e+04 -1.570119e+00 +7.499998e+01 -5.076957e-02
+1.307573e+05 +7.500000e+01 -3.587621e-02 +1.016195e+01 +1.622904e+04 +1.622905e+04 -1.570170e+00 +7.499999e+01 -4.696185e-02
+1.369450e+05 +7.500000e+01 -3.393696e-02 +9.178314e+00 +1.549575e+04 +1.549575e+04 -1.570204e+00 +7.499999e+01 -4.442337e-02
+1.434255e+05 +7.500000e+01 -3.199770e-02 +8.262824e+00 +1.479559e+04 +1.479559e+04 -1.570238e+00 +7.499999e+01 -4.188489e-02
+1.502128e+05 +7.500000e+01 -3.102808e-02 +7.650402e+00 +1.412707e+04 +1.412707e+04 -1.570255e+00 +7.499999e+01 -4.061565e-02
