Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+2.950391e+03 +1.128125e+04 -1.064651e+00 +8.884704e+01 +4.780886e+03 +4.781712e+03 -1.552215e+00 +1.127930e+04 -2.096123e+02
+3.090010e+03 +1.106250e+04 -1.073377e+00 +8.721907e+01 +4.655119e+03 +4.655936e+03 -1.552062e+00 +1.106056e+04 -2.072324e+02
+3.236236e+03 +1.084375e+04 -1.073377e+00 +8.495813e+01 +4.534446e+03 +4.535242e+03 -1.552062e+00 +1.084185e+04 -2.031346e+02
+3.389382e+03 +1.065625e+04 -1.073377e+00 +8.254670e+01 +4.405742e+03 +4.406515e+03 -1.552062e+00 +1.065438e+04 -1.996222e+02
+3.549775e+03 +1.046875e+04 -1.073377e+00 +8.022855e+01 +4.282016e+03 +4.282768e+03 -1.552062e+00 +1.046691e+04 -1.961098e+02
+3.717758e+03 +1.028125e+04 -1.073377e+00 +7.800053e+01 +4.163100e+03 +4.163831e+03 -1.552062e+00 +1.027945e+04 -1.925974e+02
+3.893691e+03 +1.009375e+04 -1.073377e+00 +7.585961e+01 +4.048834e+03 +4.049544e+03 -1.552062e+00 +1.009198e+04 -1.890850e+02
+4.077949e+03 +9.937500e+03 -1.073377e+00 +7.357083e+01 +3.926675e+03 +3.927365e+03 -1.552062e+00 +9.935756e+03 -1.861580e+02
+4.270926e+03 +9.750000e+03 -1.073377e+00 +7.159750e+01 +3.821353e+03 +3.822024e+03 -1.552062e+00 +9.748289e+03 -1.826455e+02
+4.473036e+03 +9.593750e+03 -1.073377e+00 +6.947583e+01 +3.708114e+03 +3.708765e+03 -1.552062e+00 +9.592067e+03 -1.797185e+02
+4.684710e+03 +9.437500e+03 -1.064651e+00 +6.688674e+01 +3.599196e+03 +3.599817e+03 -1.552215e+00 +9.435871e+03 -1.753543e+02
+4.906401e+03 +9.281250e+03 -1.064651e+00 +6.493969e+01 +3.494424e+03 +3.495028e+03 -1.552215e+00 +9.279648e+03 -1.724511e+02
+5.138583e+03 +9.156250e+03 -1.055924e+00 +6.233682e+01 +3.382092e+03 +3.382666e+03 -1.552367e+00 +9.154695e+03 -1.687342e+02
+5.381752e+03 +9.000000e+03 -1.064651e+00 +6.105391e+01 +3.285330e+03 +3.285897e+03 -1.552215e+00 +8.998446e+03 -1.672253e+02
+5.636429e+03 +8.875000e+03 -1.055924e+00 +5.863181e+01 +3.181076e+03 +3.181616e+03 -1.552367e+00 +8.873493e+03 -1.635513e+02
+5.903157e+03 +8.718750e+03 -1.055924e+00 +5.698586e+01 +3.091775e+03 +3.092300e+03 -1.552367e+00 +8.717269e+03 -1.606718e+02
+6.182508e+03 +8.593750e+03 -1.055924e+00 +5.520244e+01 +2.995015e+03 +2.995524e+03 -1.552367e+00 +8.592291e+03 -1.583683e+02
+6.475078e+03 +8.500000e+03 -1.047198e+00 +5.284915e+01 +2.891237e+03 +2.891720e+03 -1.552519e+00 +8.498580e+03 -1.553462e+02
+6.781493e+03 +8.375000e+03 -1.029744e+00 +5.036089e+01 +2.801818e+03 +2.802270e+03 -1.552824e+00 +8.373647e+03 -1.505110e+02
+7.102408e+03 +8.250000e+03 -1.029744e+00 +4.881395e+01 +2.715754e+03 +2.716193e+03 -1.552824e+00 +8.248668e+03 -1.482645e+02
+7.438510e+03 +8.156250e+03 -1.029744e+00 +4.714406e+01 +2.622850e+03 +2.623274e+03 -1.552824e+00 +8.154933e+03 -1.465797e+02
+7.790517e+03 +8.031250e+03 -1.021018e+00 +4.532714e+01 +2.543324e+03 +2.543728e+03 -1.552976e+00 +8.029975e+03 -1.431103e+02
+8.159181e+03 +7.937500e+03 -1.021018e+00 +4.379025e+01 +2.457089e+03 +2.457479e+03 -1.552976e+00 +7.936240e+03 -1.414397e+02
+8.545292e+03 +7.843750e+03 -1.012291e+00 +4.194977e+01 +2.374115e+03 +2.374485e+03 -1.553129e+00 +7.842526e+03 -1.385747e+02
+8.949674e+03 +7.750000e+03 -1.003564e+00 +4.018940e+01 +2.294270e+03 +2.294622e+03 -1.553281e+00 +7.748811e+03 -1.357382e+02
+9.373193e+03 +7.656250e+03 -9.948377e-01 +3.850563e+01 +2.217436e+03 +2.217770e+03 -1.553433e+00 +7.655096e+03 -1.329303e+02
+9.816753e+03 +7.593750e+03 -9.861110e-01 +3.674326e+01 +2.134674e+03 +2.134991e+03 -1.553585e+00 +7.592625e+03 -1.306887e+02
+1.028130e+04 +7.593750e+03 -9.861110e-01 +3.508305e+01 +2.038221e+03 +2.038523e+03 -1.553585e+00 +7.592625e+03 -1.306887e+02
+1.076784e+04 +7.468752e+03 -9.599311e-01 +3.315436e+01 +1.978712e+03 +1.978990e+03 -1.554042e+00 +7.467704e+03 -1.251253e+02
+1.127740e+04 +7.361611e+03 -9.512044e-01 +3.182510e+01 +1.916808e+03 +1.917072e+03 -1.554195e+00 +7.360596e+03 -1.222093e+02
+1.181107e+04 +7.254469e+03 -9.424778e-01 +3.055303e+01 +1.857234e+03 +1.857485e+03 -1.554347e+00 +7.253488e+03 -1.193259e+02
+1.236999e+04 +7.147328e+03 -9.424778e-01 +2.960983e+01 +1.799899e+03 +1.800143e+03 -1.554347e+00 +7.146361e+03 -1.175635e+02
+1.295537e+04 +7.040187e+03 -9.337511e-01 +2.843645e+01 +1.744731e+03 +1.744963e+03 -1.554499e+00 +7.039252e+03 -1.147291e+02
+1.356845e+04 +6.950903e+03 -9.162979e-01 +2.698636e+01 +1.687304e+03 +1.687520e+03 -1.554804e+00 +6.950014e+03 -1.111570e+02
+1.421054e+04 +6.861618e+03 -9.075712e-01 +2.585372e+01 +1.632032e+03 +1.632237e+03 -1.554956e+00 +6.860757e+03 -1.086842e+02
+1.488301e+04 +6.772334e+03 -8.901179e-01 +2.453005e+01 +1.578842e+03 +1.579032e+03 -1.555261e+00 +6.771517e+03 -1.052073e+02
+1.558731e+04 +6.683049e+03 -8.726646e-01 +2.326925e+01 +1.527650e+03 +1.527828e+03 -1.555565e+00 +6.682274e+03 -1.017847e+02
+1.632493e+04 +6.611622e+03 -8.639380e-01 +2.223331e+01 +1.474386e+03 +1.474554e+03 -1.555718e+00 +6.610870e+03 -9.968997e+01
+1.709747e+04 +6.522337e+03 -8.552113e-01 +2.130197e+01 +1.427042e+03 +1.427201e+03 -1.555870e+00 +6.521611e+03 -9.735045e+01
