Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+7.168391e+04 +2.506944e+02 -4.848137e-02 +7.493866e+00 +8.856326e+03 +8.856329e+03 -1.569950e+00 +2.506944e+02 -2.121275e-01
+7.507615e+04 +2.500000e+02 -4.945100e-02 +7.318641e+00 +8.479651e+03 +8.479654e+03 -1.569933e+00 +2.499999e+02 -2.157706e-01
+7.862892e+04 +2.500000e+02 -4.945100e-02 +6.987956e+00 +8.096506e+03 +8.096509e+03 -1.569933e+00 +2.499999e+02 -2.157706e-01
+8.234982e+04 +2.500000e+02 -5.042062e-02 +6.803039e+00 +7.730673e+03 +7.730676e+03 -1.569916e+00 +2.499999e+02 -2.200014e-01
+8.624680e+04 +2.500000e+02 -5.139025e-02 +6.620567e+00 +7.381370e+03 +7.381373e+03 -1.569899e+00 +2.499999e+02 -2.242322e-01
+9.032819e+04 +2.500000e+02 -5.139025e-02 +6.321423e+00 +7.047850e+03 +7.047853e+03 -1.569899e+00 +2.499999e+02 -2.242322e-01
+9.460272e+04 +2.500000e+02 -5.139025e-02 +6.035796e+00 +6.729400e+03 +6.729403e+03 -1.569899e+00 +2.499999e+02 -2.242322e-01
+9.907953e+04 +2.500000e+02 -5.235988e-02 +5.871812e+00 +6.425338e+03 +6.425341e+03 -1.569882e+00 +2.499999e+02 -2.284630e-01
+1.037682e+05 +2.500000e+02 -5.235988e-02 +5.606500e+00 +6.135016e+03 +6.135018e+03 -1.569882e+00 +2.499999e+02 -2.284630e-01
+1.086787e+05 +2.500000e+02 -5.235988e-02 +5.353175e+00 +5.857811e+03 +5.857814e+03 -1.569882e+00 +2.499999e+02 -2.284630e-01
+1.138217e+05 +2.500000e+02 -5.235988e-02 +5.111297e+00 +5.593132e+03 +5.593134e+03 -1.569882e+00 +2.499999e+02 -2.284630e-01
+1.192080e+05 +2.500000e+02 -5.235988e-02 +4.880348e+00 +5.340411e+03 +5.340414e+03 -1.569882e+00 +2.499999e+02 -2.284630e-01
+1.248491e+05 +2.500000e+02 -5.235988e-02 +4.659835e+00 +5.099110e+03 +5.099112e+03 -1.569882e+00 +2.499999e+02 -2.284630e-01
+1.307573e+05 +2.500000e+02 -5.332950e-02 +4.531679e+00 +4.868712e+03 +4.868714e+03 -1.569866e+00 +2.499999e+02 -2.326938e-01
+1.369450e+05 +2.500000e+02 -5.332950e-02 +4.326919e+00 +4.648724e+03 +4.648726e+03 -1.569866e+00 +2.499999e+02 -2.326938e-01
+1.434255e+05 +2.500000e+02 -5.429913e-02 +4.206528e+00 +4.438676e+03 +4.438678e+03 -1.569849e+00 +2.499999e+02 -2.369246e-01
+1.502128e+05 +2.500000e+02 -5.526876e-02 +4.088183e+00 +4.238118e+03 +4.238120e+03 -1.569832e+00 +2.499999e+02 -2.411554e-01
